,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
135,Wrangler Big and Tall T-Shirts for Men - 2 Pack Cotton Tee with Chest Pocket,"INR 3,354.12","INR 2,096.01",4.6,88,https://m.media-amazon.com/images/I/71p-TNM+oRL._AC_UL320_.jpg
173,Wrangler Big and Tall T-Shirts for Men - 2 Pack Cotton Tee with Chest Pocket,"INR 3,354.12","INR 2,096.01",4.6,88,https://m.media-amazon.com/images/I/71p-TNM+oRL._AC_UL320_.jpg
87,COOFANDY Men's Henley Shirts Short Sleeve Casual Basic Tee Summer Button Henley Soild T Shirts,"INR 2,263.76","INR 2,096.01",4.5,312,https://m.media-amazon.com/images/I/61rLuE6IVAL._AC_UL320_.jpg
115,COOFANDY Men's Henley Shirts Short Sleeve Casual Basic Tee Summer Button Henley Soild T Shirts,"INR 2,263.76","INR 2,096.01",4.5,312,https://m.media-amazon.com/images/I/61rLuE6IVAL._AC_UL320_.jpg
9,Nike Men's Park Short Sleeve T Shirt,"INR 2,931.40","INR 2,346.79",4.4,"2,874",https://m.media-amazon.com/images/I/51+TzewugCL._AC_UL320_.jpg
46,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,"INR 2,934.75","INR 2,515.38",4.3,"3,948",https://m.media-amazon.com/images/I/81-q3PxksoL._AC_UL320_.jpg
80,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,"INR 2,934.75","INR 2,515.38",4.3,"3,948",https://m.media-amazon.com/images/I/81-q3PxksoL._AC_UL320_.jpg
112,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,"INR 2,934.75","INR 2,515.38",4.3,"3,948",https://m.media-amazon.com/images/I/81-q3PxksoL._AC_UL320_.jpg
67,COOFANDY Men's Cotton Linen Henley Shirt Long Sleeve Hippie Casual Beach T Shirts,"INR 2,934.75","INR 2,515.38",4.2,"28,361",https://m.media-amazon.com/images/I/615Cby-DciL._AC_UL320_.jpg
33,"Hanes Originals Tri-Blend, Curved-Hem Tee, Classic Crewneck T-Shirt for Women, Plus","INR 1,341.98",INR 587.12,4.1,746,https://m.media-amazon.com/images/I/71tofqwTDyL._AC_UL320_.jpg
37,GAP Men's Everyday Soft Crewneck T-Shirt Tee,INR 670.99,INR 603.89,4.5,"1,149",https://m.media-amazon.com/images/I/61iYXPK52+L._AC_UL320_.jpg
58,GAP Men's Everyday Soft Crewneck T-Shirt Tee,INR 670.99,INR 603.89,4.5,"1,149",https://m.media-amazon.com/images/I/61iYXPK52+L._AC_UL320_.jpg
3,GAP Men's Everyday Soft Logo Tee,INR 838.74,INR 629.06,4.7,291,https://m.media-amazon.com/images/I/61105ffx40L._AC_UL320_.jpg
40,"Fruit of the Loom Recover Cotton T-Shirt Made with Sustainable, Low Impact Recycled Fiber","INR 1,258.11",INR 629.06,4.6,329,https://m.media-amazon.com/images/I/71VybmMn6tL._AC_UL320_.jpg
38,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men 2024 Graphics","INR 2,096.85",INR 629.06,4.2,21,https://m.media-amazon.com/images/I/71CcsDt5yfL._AC_UL320_.jpg
56,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men 2024 Graphics","INR 2,096.85",INR 629.06,4.2,21,https://m.media-amazon.com/images/I/71CcsDt5yfL._AC_UL320_.jpg
174,"Hanes Womens Originals Cropped T-Shirt, 100% Cotton Tees For Women, Garment Washed","INR 1,593.61",INR 670.99,4.1,36,https://m.media-amazon.com/images/I/81hX8O9PRNL._AC_UL320_.jpg
25,"Hanes Womens Essentials T-Shirt, Cotton Crewneck Tee, Classic Fit T-Shirt For Women",INR 922.61,INR 670.99,4.0,382,https://m.media-amazon.com/images/I/81aF6UF5RyL._AC_UL320_.jpg
8,"Russell Athletic Men's Dri-Power Cotton Blend Short Sleeve Tees, Moisture Wicking, Odor Protection, UPF 30+, Sizes S-4x",INR 921.78,INR 723.83,4.4,"1,573",https://m.media-amazon.com/images/I/71r5LBxyPiL._AC_UL320_.jpg
176,Trendy Queen Women's Long Sleeve Shirts Going Out Boat Neck Tops Slim Fitted Tshirts Tight Y2k Outfits,"INR 1,089.52",INR 829.51,4.6,30,https://m.media-amazon.com/images/I/71sYeL-ODuL._AC_UL320_.jpg
27,Hanes Men’s Short Sleeve Graphic T-shirt Collection,"INR 1,341.98",INR 834.55,4.6,"67,915",https://m.media-amazon.com/images/I/81QaUk6YldL._AC_UL320_.jpg
36,Volcom Men's Blaquedout Short Sleeve Tee,"INR 1,284.11",INR 836.22,4.6,"1,192",https://m.media-amazon.com/images/I/811SHdXsm3L._AC_UL320_.jpg
63,Volcom Men's Blaquedout Short Sleeve Tee,"INR 1,284.11",INR 836.22,4.6,"1,192",https://m.media-amazon.com/images/I/811SHdXsm3L._AC_UL320_.jpg
12,AUTOMET Womens Long Sleeve Round Neck Shirts Basic Tee Fall Tops Outfits Clothes 2024,"INR 2,263.76",INR 837.90,4.3,"5,321",https://m.media-amazon.com/images/I/71wWjUx8zdL._AC_UL320_.jpg
