,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
111,THE GYM PEOPLE Women's Casual Oversized T-Shirts Summer Crewneck Short Sleeve Workout Basic Tee Tops,"INR 1,928.26","INR 1,539.09",4.4,640,https://m.media-amazon.com/images/I/81geN2RQSHL._AC_UL320_.jpg
120,adidas Men's Essentials Feel Ready Training T-Shirt,"INR 2,096.85","INR 1,572.64",4.6,163,https://m.media-amazon.com/images/I/71CzKcc9XNL._AC_UL320_.jpg
141,PUMA Men's Essentials Logo T-Shirt (Available in Big & Tall),"INR 1,673.29","INR 1,587.73",4.4,495,https://m.media-amazon.com/images/I/81Ul89Cl1fL._AC_UL320_.jpg
172,PUMA Men's Essentials Logo T-Shirt (Available in Big & Tall),"INR 1,673.29","INR 1,587.73",4.4,495,https://m.media-amazon.com/images/I/81Ul89Cl1fL._AC_UL320_.jpg
38,PUMIEY Women's Crew Neck Short Sleeve Tops Double Lined Slim Fit T Shirts Basic Tee Smoke Cloud Pro Collection,"INR 2,012.14","INR 1,676.64",4.2,"1,305",https://m.media-amazon.com/images/I/71yUvx1uKxL._AC_UL320_.jpg
149,QINSEN Women's Square Neck Sleeveless Double-Layer Tank Tops Basic Tight T Shirts,"INR 2,767.00","INR 1,676.64",4.2,816,https://m.media-amazon.com/images/I/61uKSU7OrqL._AC_UL320_.jpg
191,QINSEN Women's Square Neck Sleeveless Double-Layer Tank Tops Basic Tight T Shirts,"INR 2,767.00","INR 1,676.64",4.2,816,https://m.media-amazon.com/images/I/61uKSU7OrqL._AC_UL320_.jpg
230,"Hanes Men's Originals Supersoft T-Shirt, Viscose from Bamboo Undershirt, 2-Pack","INR 2,180.72","INR 1,677.48",3.9,46,https://m.media-amazon.com/images/I/615ZYx4uMuL._AC_UL320_.jpg
96,"Beyond the Tee-Innovative T-Shirt Quilts: 9 Extraordinary Designs, Tips for Working with Ties & Other Clothing","INR 2,092.66","INR 1,735.35",4.7,43,https://m.media-amazon.com/images/I/91W6ZSYReBL._AC_UL320_.jpg
140,"Beyond the Tee-Innovative T-Shirt Quilts: 9 Extraordinary Designs, Tips for Working with Ties & Other Clothing","INR 2,092.66","INR 1,735.35",4.7,43,https://m.media-amazon.com/images/I/91W6ZSYReBL._AC_UL320_.jpg
101,J.VER Men's Cotton Linen Short Sleeve Shirts Casual Lightweight Button Down Shirts Vacation Beach Summer Tops with Pocket,"INR 2,096.01","INR 1,781.48",4.3,"3,046",https://m.media-amazon.com/images/I/718XcNrno+L._AC_UL320_.jpg
144,J.VER Men's Cotton Linen Short Sleeve Shirts Casual Lightweight Button Down Shirts Vacation Beach Summer Tops with Pocket,"INR 2,096.01","INR 1,781.48",4.3,"3,046",https://m.media-amazon.com/images/I/718XcNrno+L._AC_UL320_.jpg
179,J.VER Men's Cotton Linen Short Sleeve Shirts Casual Lightweight Button Down Shirts Vacation Beach Summer Tops with Pocket,"INR 2,096.01","INR 1,781.48",4.3,"3,046",https://m.media-amazon.com/images/I/718XcNrno+L._AC_UL320_.jpg
176,"Champion Men'S Tshirt, Classic Long Sleeve Tshirt Comfortable, Soft T-Shirt For Men Reg. Or Big & Tall","INR 2,516.22","INR 1,887.16",4.6,"25,887",https://m.media-amazon.com/images/I/91etrog5ZYL._AC_UL320_.jpg
226,INTO THE AM Premium V Neck T Shirts for Men - Modern Fitted Tees S - 2XL Vneck Undershirts,"INR 2,176.53","INR 1,959.30",4.4,"3,782",https://m.media-amazon.com/images/I/6140J05E0XL._AC_UL320_.jpg
113,Realtree Men's 2 Pack Short Sleeve Performance Tees,"INR 2,431.51","INR 2,096.01",4.7,410,https://m.media-amazon.com/images/I/91gMYlUasSL._AC_UL320_.jpg
