,Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
305,Women Running Shoes,Rs.1049,Rs.870,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17657142/2022/3/28/c76408ce-fd73-404c-b6a4-046ab234655e1648472711710CampusWomenBlackSportsShoes1.jpg",https://www.myntra.comsports-shoes/campus/campus-women-black-mesh-running-shoes/17657142/buy,4.3,183
206,Textured Open Toe Wedge Heels,Rs.2499,Rs.874,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30039005/2024/6/25/8d347580-e210-44bc-a047-2e318b5815531719302077692MastHarbourWedgeMules7.jpg",https://www.myntra.comheels/mast+%26+harbour/mast--harbour-beige-textured-open-toe-wedge-heels/30039005/buy,3.8,84
302,Women Colourblocked Sneakers,Rs.3999,Rs.879,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29943299/2024/6/11/f6d6d1e2-6f58-4c13-aa71-403b10f5d3211718118532369HRXbyHrithikRoshanWomenColourblockedSneakers1.jpg",https://www.myntra.comcasual-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-white-colourblocked-round-toe-lightweight-sneakers/29943299/buy,4,72
156,Flatform Heel Mules,Rs.2295,Rs.895,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23046210/2023/5/6/d3216451-f58a-4f4a-9bdc-e580a402ef3e1683350097084CatwalkAssortedEmbellishedFlatformMules1.jpg",https://www.myntra.comheels/catwalk/catwalk-woven-design-flatform-heel-mules/23046210/buy,4.2,5
109,Girls Colourblocked Sneakers,Rs.1999,Rs.899,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28097332/2024/3/7/c15bcd94-fe84-4518-80e9-0b54cb06c4181709826195802ShoetopiaGirlsColourblockedSneakers1.jpg",https://www.myntra.comcasual-shoes/shoetopia/shoetopia-girls-colourblocked-sneakers/28097332/buy,4.5,26
259,Men Textured Running Shoes,Rs.3999,Rs.899,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28921738/2024/4/13/d06520fd-45e4-49cf-b7c4-be49ea63f5a01713009555948SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-green-textured-lace-up-running-shoes/28921738/buy,4.2,26
353,Men Zoom Mesh Running Shoes,Rs.3299,Rs.899,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24194960/2023/7/25/58a2948e-9f6f-4368-8d15-86efeeed60921690301300007SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-white-zoom-mesh-running-shoes/24194960/buy,3.7,709
358,Women Textured Running Shoes,Rs.3599,Rs.899,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28921736/2024/4/13/07cb1e1e-2c62-4fc9-b133-632a3ebac2dd1713009701431SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-pink-textured-lace-up-running-shoes/28921736/buy,3.4,22
153,Women Running Sports Shoes,Rs.2999,Rs.929,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25669484/2023/10/28/561fe13d-ae1d-4495-8f57-b0e61bba66a61698500240917SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-pink-mesh-running-sports-shoes/25669484/buy,4.4,8k
9,Women Running Shoes,Rs.2999,Rs.929,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24031396/2023/7/15/1e2fc064-de69-4926-a5a5-4e9f1df7a3ec1689363715334SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-white-mesh-running-non-marking-shoes/24031396/buy,4.3,8.2k
102,Women Running Shoes,Rs.2999,Rs.929,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24031396/2023/7/15/1e2fc064-de69-4926-a5a5-4e9f1df7a3ec1689363715334SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-white-mesh-running-non-marking-shoes/24031396/buy,4.3,8.2k
3,Men Memory Foam Running Shoes,Rs.2999,Rs.929,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23707466/2023/6/21/ba5896b5-1f89-410b-93d5-70d6be55bd411687336002837HRXbyHrithikRoshanMenWhiteMeshRunningNon-MarkingShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-memory-foam-mesh-non-marking-running-shoes/23707466/buy,4.2,34.8k
8,Men Memory Foam Running Shoes,Rs.2999,Rs.929,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23484790/2023/5/31/14fc49d0-6ce3-4410-9e8c-147f57c539d91685518426707HRXbyHrithikRoshanMenWhiteMeshRunningNon-MarkingShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-white-and-blue-memory-foam-technology-running-shoes/23484790/buy,4.2,34.8k
58,Men Memory Foam Running Shoes,Rs.2999,Rs.929,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23484790/2023/5/31/14fc49d0-6ce3-4410-9e8c-147f57c539d91685518426707HRXbyHrithikRoshanMenWhiteMeshRunningNon-MarkingShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-white-and-blue-memory-foam-technology-running-shoes/23484790/buy,4.2,34.8k
