,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
81,Blooming Jelly Women Dressy Casual Tops Business Work Blouses Summer Shirts Short Sleeve Crew Neck Outfits 2024,"INR 2,180.98","INR 1,677.48",4.4 out of 5 stars,395,https://m.media-amazon.com/images/I/81L-E4sFC5L._AC_UL320_.jpg
82,COOFANDY Men's Casual Button Down Shirts Short Sleeve Textured Summer Beach Shirt with Pocket,"INR 2,348.81","INR 1,677.48",4.3 out of 5 stars,407,https://m.media-amazon.com/images/I/71+PHD2GVlL._AC_UL320_.jpg
83,PUMIEY Women's Crew Neck Short Sleeve Tops Double Lined Slim Fit T Shirts Basic Tee Smoke Cloud Pro Collection,"INR 2,013.14","INR 1,677.48",4.2 out of 5 stars,"1,310",https://m.media-amazon.com/images/I/717zh5yph7L._AC_UL320_.jpg
84,Amazon Essentials Men's Short-Sleeve Stain and Wrinkle-Resistant Work Shirt,No MRP found,"INR 1,669.93",4.3 out of 5 stars,"4,364",https://m.media-amazon.com/images/I/817XVTYUykL._AC_UL320_.jpg
85,"Fruit of the Loom Men's Sleeveless Tank A-Shirt, Tag Free & Moisture Wicking, Ribbed Stretch Fabric","INR 2,516.64","INR 2,029.93",4.6 out of 5 stars,"51,114",https://m.media-amazon.com/images/I/81yxt5SAYzS._AC_UL320_.jpg
86,Dokotoo Women's Casual Round Neck Basic Pleated Tops Short Sleeve Loose Fit Curved Keyhole Back Chiffon Blouses Tshirts,"INR 1,668.25","INR 1,334.26",4.2 out of 5 stars,483,https://m.media-amazon.com/images/I/71RUE6BdwqL._AC_UL320_.jpg
87,BALEAF Men's Sun Protection Shirts UV SPF UPF 50+ Long Sleeve Rash Guard Fishing Running Quick Dry Lightweight,No MRP found,"INR 1,677.48",4.6 out of 5 stars,"29,226",https://m.media-amazon.com/images/I/61e4IsBN+QL._MCnd_AC_UL320_.jpg
88,Al Capone Does My Shirts (Tales from Alcatraz),INR 754.40,INR 636.92,4.6 out of 5 stars,"2,230",https://m.media-amazon.com/images/I/61sjNRkHmcL._AC_UL320_.jpg
89,"Fruit of the Loom Men's Eversoft Cotton Sleeveless T Shirts, Breathable & Moisture Wicking with Odor Control, Sizes S-4x",No MRP found,"INR 1,425.73",4.6 out of 5 stars,"3,820",https://m.media-amazon.com/images/I/81K00xG+g-L._AC_UL320_.jpg
90,Under Armour Men's HeatGear Compression Short-Sleeve T-Shirt,"INR 2,517.48","INR 2,181.82",4.6 out of 5 stars,"10,740",https://m.media-amazon.com/images/I/51gU0FoQIQL._AC_UL320_.jpg
91,Hanes mens Ultimate Crewneck T-Shirt,No MRP found,No discounted price found,4.4 out of 5 stars,"1,101",https://m.media-amazon.com/images/I/418lGdg2tBL._AC_UL320_.jpg
92,AUTOMET Womens Long Sleeve Shirts Lace Tops Business Casual Fall Fashion Outfits Clothes 2024 Knitted Y2k Blouses,"INR 1,257.90","INR 1,006.15",4.3 out of 5 stars,92,https://m.media-amazon.com/images/I/710ErH56XQL._AC_UL320_.jpg
93,PJ PAUL JONES Men's Linen Shirts Short Sleeve Casual Button Down Shirts Summer Beach Shirt with Pocket,No MRP found,INR 838.32,3.6 out of 5 stars,68,https://m.media-amazon.com/images/I/915PJVpSYPL._AC_UL320_.jpg
